edad,edad2,educ,horastrabj,nhogar,P21,PP04C,mujer,casado_unido,tiene_cobertura_salud,informal_2024
38,1444,7.0,9.0,4,350000.0,12.0,0,1,1,0
46,2116,17.0,71.0,1,740000.0,10.0,1,0,1,0
35,1225,14.0,70.0,1,780000.0,9.0,1,0,1,0
39,1521,17.0,30.0,1,2500000.0,7.0,1,0,1,0
60,3600,15.0,25.0,4,500000.0,1.0,1,1,1,0
24,576,17.0,48.0,1,1200000.0,6.0,1,0,1,0
34,1156,17.0,60.0,3,1200000.0,2.0,0,0,1,0
45,2025,17.0,20.0,4,800000.0,10.0,1,0,1,0
38,1444,12.0,78.0,4,1200000.0,3.0,0,1,1,0
35,1225,14.0,78.0,4,240000.0,1.0,1,1,1,0
55,3025,12.0,56.0,3,300000.0,1.0,0,1,1,0
37,1369,12.0,35.0,3,900000.0,9.0,1,0,1,0
51,2601,9.0,45.0,2,750000.0,6.0,1,0,1,0
55,3025,12.0,20.0,2,550000.0,6.0,1,0,1,0
28,784,12.0,72.0,5,600000.0,9.0,0,0,1,0
47,2209,12.0,56.0,4,700000.0,8.0,1,1,1,0
51,2601,12.0,42.0,2,1200000.0,8.0,0,1,1,0
49,2401,7.0,48.0,4,900000.0,6.0,0,0,1,0
52,2704,12.0,94.0,3,1450000.0,10.0,1,0,1,0
57,3249,6.0,24.0,12,640000.0,6.0,1,0,0,1
36,1296,12.0,24.0,12,610000.0,6.0,1,0,0,1
31,961,12.0,24.0,12,720000.0,3.0,0,0,0,0
25,625,12.0,24.0,12,600000.0,5.0,1,0,0,0
22,484,12.0,24.0,12,600000.0,5.0,0,0,0,0
63,3969,12.0,35.0,3,1500000.0,6.0,0,0,1,0
53,2809,9.0,42.0,5,1000000.0,6.0,0,1,1,0
27,729,7.0,63.0,6,1000000.0,2.0,0,1,0,0
34,1156,12.0,4.0,4,78000.0,8.0,0,0,0,1
37,1369,12.0,40.0,4,1600000.0,10.0,1,0,1,0
51,2601,15.0,49.0,1,400000.0,2.0,0,0,0,0
36,1296,17.0,40.0,3,1400000.0,12.0,1,0,1,0
52,2704,8.0,48.0,5,600000.0,11.0,0,1,1,0
51,2601,15.0,48.0,5,1200000.0,7.0,1,1,1,0
57,3249,15.0,35.0,2,3000000.0,10.0,1,1,1,0
34,1156,17.0,40.0,2,1200000.0,10.0,1,0,1,0
64,4096,7.0,30.0,2,700000.0,3.0,0,0,0,0
30,900,11.0,3.0,4,200000.0,1.0,1,0,0,0
25,625,12.0,3.0,4,1200000.0,6.0,0,0,1,0
56,3136,14.0,9.0,7,500000.0,1.0,1,1,1,0
56,3136,12.0,9.0,7,750000.0,2.0,0,1,1,0
38,1444,15.0,45.0,2,2700000.0,10.0,1,0,1,0
42,1764,15.0,54.0,4,1000000.0,5.0,0,1,1,0
37,1369,17.0,54.0,4,1000000.0,3.0,1,1,1,0
44,1936,12.0,10.0,5,400000.0,1.0,1,0,1,0
41,1681,12.0,48.0,5,90000.0,1.0,1,1,0,0
35,1225,12.0,55.0,3,900000.0,10.0,0,0,1,0
45,2025,15.0,50.0,5,650000.0,7.0,1,1,1,0
37,1369,12.0,24.0,3,350000.0,1.0,1,0,0,0
43,1849,15.0,45.0,4,600000.0,1.0,1,1,1,0
70,4900,9.0,16.0,3,400000.0,1.0,0,1,1,0
51,2601,17.0,50.0,4,1700000.0,9.0,0,1,1,0
50,2500,16.0,48.0,4,800000.0,11.0,1,1,1,0
55,3025,12.0,6.0,2,200000.0,2.0,0,1,0,0
54,2916,12.0,46.0,4,500000.0,1.0,0,1,1,0
20,400,12.0,32.0,2,80000.0,2.0,1,0,0,0
28,784,12.0,40.0,1,2000000.0,1.0,0,0,0,0
45,2025,19.0,49.0,3,800000.0,1.0,1,1,1,0
19,361,12.0,24.0,4,400000.0,3.0,0,0,0,0
25,625,6.0,60.0,1,500000.0,2.0,0,0,1,0
27,729,12.0,32.0,3,700000.0,7.0,0,1,1,0
64,4096,12.0,55.0,2,2000000.0,4.0,0,1,1,0
63,3969,6.0,12.0,2,60000.0,1.0,0,1,1,0
31,961,12.0,80.0,1,987000.0,10.0,0,0,1,0
48,2304,12.0,48.0,4,300000.0,1.0,1,1,1,0
29,841,12.0,42.0,1,1000000.0,4.0,1,0,1,0
44,1936,12.0,36.0,5,1300000.0,9.0,0,1,1,0
44,1936,16.0,36.0,5,1400000.0,8.0,1,1,1,0
50,2500,19.0,40.0,2,2500000.0,9.0,1,1,1,0
51,2601,15.0,40.0,2,1200000.0,9.0,0,1,1,0
54,2916,8.0,36.0,1,900000.0,6.0,1,0,0,0
50,2500,17.0,40.0,2,1500000.0,12.0,0,1,1,0
48,2304,17.0,40.0,2,1500000.0,1.0,1,1,1,0
49,2401,15.0,48.0,3,250000.0,1.0,1,0,1,0
34,1156,12.0,60.0,3,1000000.0,9.0,1,0,1,0
48,2304,14.0,21.0,1,700000.0,1.0,0,0,0,0
64,4096,17.0,5.0,1,500000.0,9.0,0,0,1,0
70,4900,12.0,9.0,2,2000002.0,1.0,1,1,1,0
63,3969,17.0,40.0,2,1100000.0,10.0,0,1,1,0
51,2601,7.0,12.0,3,350000.0,1.0,0,0,1,0
27,729,9.0,36.0,9,100000.0,3.0,1,0,0,1
22,484,8.0,36.0,9,560000.0,6.0,0,0,0,1
58,3364,12.0,48.0,1,1500000.0,2.0,0,0,0,0
37,1369,19.0,40.0,3,2500000.0,12.0,0,1,1,0
45,2025,16.0,40.0,2,530000.0,9.0,1,1,1,0
59,3481,6.0,70.0,2,400000.0,2.0,1,0,0,0
64,4096,15.0,40.0,2,950000.0,10.0,1,1,1,0
45,2025,12.0,45.0,5,1500000.0,11.0,0,1,1,0
47,2209,12.0,42.0,1,1200000.0,9.0,0,0,1,0
48,2304,2.0,6.0,6,300000.0,4.0,0,1,0,0
27,729,11.0,6.0,6,600000.0,1.0,0,0,0,0
24,576,11.0,6.0,6,400000.0,1.0,0,0,0,0
72,5184,14.0,35.0,2,2500000.0,1.0,0,1,1,0
77,5929,12.0,5.0,2,0.0,2.0,1,0,1,0
43,1849,12.0,59.0,1,1300000.0,3.0,0,0,1,0
58,3364,6.0,20.0,7,400000.0,2.0,0,1,1,0
49,2401,12.0,40.0,2,1500000.0,2.0,0,0,0,0
55,3025,12.0,40.0,4,1000000.0,9.0,0,1,1,0
33,1089,17.0,34.0,3,850000.0,9.0,1,1,1,0
26,676,17.0,59.0,4,1000000.0,10.0,1,0,1,0
31,961,17.0,42.0,3,700000.0,1.0,1,1,1,0
72,5184,6.0,9.0,6,150000.0,1.0,0,1,1,0
47,2209,17.0,30.0,5,800000.0,8.0,1,1,1,0
46,2116,12.0,48.0,4,900000.0,8.0,0,0,1,0
38,1444,16.0,34.0,3,303000.0,7.0,0,1,0,1
51,2601,12.0,35.0,5,900000.0,9.0,0,1,1,0
36,1296,12.0,45.0,4,1500000.0,7.0,0,1,1,0
37,1369,15.0,45.0,4,800000.0,8.0,1,1,1,0
35,1225,17.0,40.0,3,900000.0,6.0,1,1,1,0
38,1444,17.0,40.0,3,900000.0,6.0,0,1,1,0
59,3481,12.0,24.0,1,280000.0,3.0,1,0,1,0
47,2209,16.0,40.0,5,1200000.0,9.0,0,1,1,1
38,1444,15.0,30.0,2,1800000.0,1.0,0,1,1,0
36,1296,15.0,30.0,2,2000000.0,7.0,1,1,1,0
30,900,17.0,25.0,2,1000000.0,2.0,0,1,1,0
43,1849,12.0,72.0,6,1500000.0,10.0,0,1,1,0
21,441,13.0,36.0,2,800000.0,6.0,0,0,1,1
61,3721,17.0,45.0,3,1500000.0,1.0,0,1,1,0
43,1849,14.0,30.0,2,700000.0,9.0,1,1,1,0
51,2601,12.0,30.0,2,1200000.0,5.0,0,1,1,0
32,1024,12.0,35.0,3,400000.0,1.0,0,1,0,0
36,1296,12.0,35.0,3,800000.0,1.0,1,1,0,0
31,961,14.0,20.0,2,300000.0,1.0,0,0,1,0
47,2209,17.0,24.0,1,1300000.0,11.0,1,0,1,0
59,3481,12.0,48.0,5,10000000.0,1.0,0,1,1,0
31,961,12.0,48.0,5,1300000.0,12.0,1,0,1,0
51,2601,17.0,55.0,7,600000.0,1.0,0,1,1,0
44,1936,15.0,55.0,7,875000.0,9.0,1,1,1,0
45,2025,17.0,54.0,5,1300000.0,12.0,0,1,1,0
44,1936,17.0,54.0,5,1300000.0,12.0,1,1,1,0
41,1681,12.0,35.0,2,2500000.0,1.0,0,0,1,0
36,1296,12.0,45.0,3,1500000.0,11.0,0,1,1,0
58,3364,12.0,40.0,4,2200000.0,9.0,0,1,1,0
41,1681,12.0,84.0,5,2500000.0,11.0,0,1,1,0
28,784,12.0,60.0,8,400000.0,6.0,1,0,0,1
42,1764,17.0,52.0,3,1500000.0,9.0,0,1,1,0
37,1369,17.0,52.0,3,1500000.0,1.0,1,1,1,0
45,2025,0.0,40.0,3,1600000.0,2.0,0,0,0,0
24,576,8.0,16.0,3,600000.0,1.0,0,1,1,0
25,625,12.0,16.0,3,623000.0,2.0,1,1,1,0
68,4624,1.0,12.0,6,300000.0,1.0,0,1,1,0
59,3481,15.0,30.0,3,1000000.0,11.0,1,0,1,0
59,3481,6.0,48.0,4,850000.0,11.0,0,1,1,0
27,729,14.0,48.0,4,620000.0,11.0,0,0,1,0
31,961,12.0,42.0,3,1000000.0,3.0,1,0,1,0
